contact_id,customer_id,email,first_name,last_name,city,state,create_date,lifecycle_stage,lead_source,num_orders,total_revenue,first_order_date,last_activity_date
HS_084401,4a8e9e9f10be430cf52da1115f66fe56,fabio.santos574@example.com,Fabio,Santos,paracambi,RJ,2025-06-09,customer,direct,1,194.48,2025-06-11,2025-06-11
HS_084402,9adcc69e18f2aa2bb7e431975338d0b2,nelson.nascimento196@example.com,Nelson,Nascimento,sao paulo,SP,2025-07-27,customer,paid_social,1,92.69,2025-08-25,2025-08-25
HS_084403,925694faf56b358a8cf0aafc9927ae06,lucas.santos787@example.com,Lucas,Santos,capivari,SP,2025-07-02,customer,paid_search,1,102.18,2025-07-22,2025-07-22
HS_084404,7e8833bcffee549a658ff3dddfabb026,tatiana.pereira36@example.com,Tatiana,Pereira,sao paulo,SP,2025-10-19,customer,organic_search,1,405.26,2025-11-10,2025-11-10
HS_084405,67d56786b821900dbec885d92b127c45,fabio.oliveira23@example.com,Fabio,Oliveira,sao paulo,SP,2025-11-26,customer,email,1,27.88,2025-12-24,2025-12-24
HS_084406,601d7421c2ded8c1caffb014b9f19d79,fabio.costa190@example.com,Fabio,Costa,indaiatuba,SP,2025-09-23,customer,direct,1,94.54,2025-09-29,2025-09-29
HS_084408,dbc6ce0dfea576d88ea65af28d09b69e,maria.nascimento862@example.com,Maria,Nascimento,petrolandia,PE,2025-07-05,customer,paid_search,1,90.73,2025-07-17,2025-07-17
HS_084409,8dff9b4552dd014ec5d661e447fbfc4f,sergio.santos160@example.com,Sergio,Santos,itajai,SC,2025-08-23,customer,paid_social,1,48.69,2025-09-11,2025-09-11
HS_084410,96fab6e511253d619ab79a63c31b29c4,carla.lima76@example.com,Carla,Lima,sao paulo,SP,2025-09-02,customer,paid_social,1,556.22,2025-09-20,2025-09-20
HS_084411,7fb6db76737f019f045f48f7b9c9d3c0,nelson.lima302@example.com,Nelson,Lima,cruzeiro,SP,2025-04-16,customer,paid_social,1,41.84,2025-05-05,2025-05-05
HS_084412,0d9f520ddeed59962d2b8c29c307f096,raquel.santos274@example.com,Raquel,Santos,tijucas,SC,2024-11-21,customer,paid_search,1,206.08,2024-11-30,2024-11-30
HS_084413,ce435e091ab85189e2309a15b4416b44,joao.nascimento800@example.com,Joao,Nascimento,anchieta,ES,2025-02-12,customer,direct,1,163.84,2025-03-06,2025-03-06
HS_084415,cf956c1231a33142c43d18c1de4e6a3a,sergio.oliveira932@example.com,Sergio,Oliveira,curitiba,PR,2025-04-12,customer,organic_search,1,138.12,2025-05-03,2025-05-03
HS_084416,347dc668e37fdec762bbc337aff5bb12,nelson.nascimento442@example.com,Nelson,Nascimento,cachoeira de minas,MG,2024-08-12,customer,paid_social,1,137.9,2024-08-14,2024-08-14
HS_084417,dee58c6a92fc6faac93d98a786f683e7,tatiana.rodrigues194@example.com,Tatiana,Rodrigues,cajamar,SP,2026-02-01,customer,paid_social,1,42.51,2026-02-19,2026-02-19
HS_084418,4745885d46b5d9a59e0f403e0d2438c6,vitor.almeida480@example.com,Vitor,Almeida,salvador,BA,2026-01-18,customer,paid_search,1,771.17,2026-01-30,2026-01-30
HS_084419,f65ed0376424086a1cba047c5154a78e,maria.pereira132@example.com,Maria,Pereira,brasilia,DF,2025-01-05,customer,referral,1,66.58,2025-01-07,2025-01-07
HS_084420,192cebe1ce37dd56b81350bf2d371dbc,karen.souza75@example.com,Karen,Souza,sao paulo,SP,2025-10-12,customer,direct,1,178.51,2025-10-20,2025-10-20
HS_084421,b0cd87c4ef5fc1d8ce2c817690223a83,daniel.almeida294@example.com,Daniel,Almeida,osasco,SP,2025-06-07,customer,paid_social,1,62.44,2025-06-09,2025-06-09
HS_084422,b73e8f5667c0dd06b9cac079b231ee23,joao.rodrigues133@example.com,Joao,Rodrigues,arantina,MG,2026-01-14,customer,organic_search,1,204.41,2026-01-31,2026-01-31
HS_084423,c4374c19c4c846193b97f07a1b051a50,karen.oliveira638@example.com,Karen,Oliveira,viana,ES,2025-08-16,customer,direct,1,44.8,2025-09-06,2025-09-06
HS_084424,6fee629ee4d4173c57b299647856f266,raquel.silva742@example.com,Raquel,Silva,teresina,PI,2026-01-11,customer,organic_search,1,90.62,2026-02-06,2026-02-06
HS_084425,4887c042fe4a75f4baf0e76850bdc822,tatiana.costa415@example.com,Tatiana,Costa,sao paulo,SP,2025-12-31,customer,organic_search,1,158.74,2026-01-30,2026-01-30
HS_084426,bd70535b91eb978735f163b01dd4f7d8,sergio.costa975@example.com,Sergio,Costa,assis,SP,2025-07-21,customer,email,1,377.55,2025-08-06,2025-08-06
HS_084427,99749d7ee01657cc0faeee7de4fea874,isabela.costa197@example.com,Isabela,Costa,belo horizonte,MG,2025-08-19,customer,direct,1,824.08,2025-09-13,2025-09-13
HS_084428,498c3fa27c15a3020b1370bf48390fb2,daniel.costa190@example.com,Daniel,Costa,foz do iguacu,PR,2025-01-14,customer,paid_social,1,34.01,2025-01-16,2025-01-16
HS_084429,3ebd4c11fb353b5ab557955f76f90205,isabela.almeida804@example.com,Isabela,Almeida,vila velha,ES,2025-04-26,customer,paid_social,1,38.09,2025-05-11,2025-05-11
HS_084430,a0ec75d54358c7f8aa3d2fd6f1fcf523,daniel.lima40@example.com,Daniel,Lima,brasilia,DF,2025-07-18,customer,organic_search,1,223.77,2025-08-11,2025-08-11
HS_084431,d0df29116a7955ef61e46972fe3fa332,vitor.nascimento969@example.com,Vitor,Nascimento,sao paulo,SP,2025-12-22,customer,organic_search,1,198.74,2025-12-24,2025-12-24
HS_084432,ed44769ec8dd9c02feb18d27e3eb25db,maria.lima181@example.com,Maria,Lima,rio de janeiro,RJ,2025-10-14,customer,referral,1,87.94,2025-10-30,2025-10-30
HS_084433,7ef7b38de97c7ed8593b9e6651497213,olivia.nascimento371@example.com,Olivia,Nascimento,sao paulo,SP,2026-02-22,customer,email,1,21.29,2026-03-01,2026-03-01
HS_084434,35b95f164008426359c3d6e1e471f9a9,tatiana.souza120@example.com,Tatiana,Souza,uruguaiana,RS,2025-09-03,customer,paid_search,1,188.06,2025-09-19,2025-09-19
HS_084435,5b104d87bd221d828c2583a631d61a05,raquel.pereira224@example.com,Raquel,Pereira,ribeirao preto,SP,2024-08-13,customer,organic_search,1,163.69,2024-08-18,2024-08-18
HS_084436,cda07bb630a62f9b271abecab8a37d63,tatiana.silva954@example.com,Tatiana,Silva,brasilia,DF,2026-01-06,customer,organic_search,1,122.43,2026-01-06,2026-01-06
HS_084437,67b96b3e28695a4bd615b5e95367ec99,tatiana.nascimento873@example.com,Tatiana,Nascimento,aparecida de goiania,GO,2025-11-10,customer,paid_search,1,139.8,2025-12-02,2025-12-02
HS_084438,ed377ac5da552cf327d3f28c350fbbe5,sergio.nascimento901@example.com,Sergio,Nascimento,sao jeronimo,RS,2026-02-02,customer,direct,1,279.96,2026-02-23,2026-02-23
HS_084439,bd5f7d1bdbd1a6233877b21fd66dfba9,karen.lima895@example.com,Karen,Lima,balneario camboriu,SC,2025-09-02,customer,referral,1,48.44,2025-09-18,2025-09-18
HS_084440,6c095e4355f6b521dbcea4bdce2d9913,daniel.pereira14@example.com,Daniel,Pereira,sao goncalo,RJ,2025-05-27,customer,direct,1,32.01,2025-06-02,2025-06-02
HS_084441,27cb8f06ec6a0f0899a985f972c98033,karen.costa719@example.com,Karen,Costa,niteroi,RJ,2024-11-11,customer,paid_search,1,63.55,2024-11-16,2024-11-16
HS_084442,0969ecf623dcc79ba129e88b63317740,bruno.santos448@example.com,Bruno,Santos,paraiba do sul,RJ,2025-09-08,customer,direct,1,52.1,2025-09-13,2025-09-13
HS_084443,9ad975523c3a2bad3b00ae2a5f2c34f4,carla.santos98@example.com,Carla,Santos,cuiaba,MT,2026-02-16,customer,paid_search,1,116.62,2026-03-06,2026-03-06
HS_084444,c9efaa3ef7bb1b4071f4d08b41c25832,karen.costa398@example.com,Karen,Costa,sao paulo,SP,2025-05-23,customer,referral,1,113.56,2025-06-22,2025-06-22
HS_084445,1df8409f01b714da94bfe0f74cf7dc4f,elena.lima348@example.com,Elena,Lima,nova iguacu,RJ,2025-06-04,customer,paid_search,1,134.28,2025-06-12,2025-06-12
HS_084446,89b3bb5cc65ea69dbaf0ed634bc52797,gabriela.rodrigues273@example.com,Gabriela,Rodrigues,carajas,PA,2025-12-29,customer,paid_search,1,111.13,2026-01-23,2026-01-23
HS_084447,043a16838b73c1aae6721b0bbe1530f5,sergio.silva202@example.com,Sergio,Silva,juiz de fora,MG,2025-11-05,customer,paid_search,1,118.58,2025-11-25,2025-11-25
HS_084448,a2f2d904d84e1ccd50cbba2b719b42e7,raquel.nascimento83@example.com,Raquel,Nascimento,belo horizonte,MG,2025-10-02,customer,paid_search,1,93.32,2025-10-14,2025-10-14
HS_084449,60cffffe678ce614613c2c9ea890c8c7,elena.rodrigues939@example.com,Elena,Rodrigues,sao paulo,SP,2025-07-14,customer,email,1,284.9,2025-07-30,2025-07-30
HS_084450,e3055aeb7c62a0d7ce5a756c7fcc47e8,lucas.silva63@example.com,Lucas,Silva,brasilia,DF,2025-06-19,customer,organic_search,1,87.64,2025-06-24,2025-06-24
HS_084451,050d0eae3cbee16d261fb66f313163dc,gabriela.costa556@example.com,Gabriela,Costa,sao paulo,SP,2025-05-11,customer,paid_search,1,134.59,2025-06-02,2025-06-02
HS_084452,8704d77f2ebfc69c6059aa7954b10c5d,gabriela.almeida981@example.com,Gabriela,Almeida,pelotas,RS,2025-05-27,customer,paid_search,1,54.51,2025-06-01,2025-06-01
HS_084453,5bb26f39e62a9ea5bdef94b964f04fa5,fabio.souza765@example.com,Fabio,Souza,campo grande,MS,2025-08-05,customer,organic_search,1,257.45,2025-08-26,2025-08-26
HS_084454,f7399a537f78aeee7479ff71ed97d0bf,isabela.almeida310@example.com,Isabela,Almeida,teresopolis,RJ,2025-09-25,customer,paid_search,1,50.23,2025-10-16,2025-10-16
HS_084455,12e11d39cb3abac795c94b92c3a746f5,maria.almeida175@example.com,Maria,Almeida,panambi,RS,2026-01-13,customer,organic_search,1,119.47,2026-01-13,2026-01-13
HS_084456,5e470824540327fdb0494c465c74f0cd,henrique.lima595@example.com,Henrique,Lima,sao paulo,SP,2025-01-09,customer,paid_search,1,34.0,2025-01-27,2025-01-27
HS_084457,86d4ade546938f7f81621ac41a89cc5d,joao.santos634@example.com,Joao,Santos,sao paulo,SP,2025-02-10,customer,email,1,45.54,2025-02-15,2025-02-15
HS_084458,71b9eef1ec1e4ea4eb8f5db6307156f0,gabriela.silva76@example.com,Gabriela,Silva,ubatuba,SP,2026-03-05,customer,email,1,204.9,2026-03-06,2026-03-06
HS_084459,48234b2beb62ad60e2aa0c27a7cdf267,lucas.silva543@example.com,Lucas,Silva,muriae,MG,2025-01-05,customer,paid_search,1,175.79,2025-01-05,2025-01-05
HS_084460,d1c5eea494605e0a22264da07b0e8b72,sergio.souza126@example.com,Sergio,Souza,joao pinheiro,MG,2026-01-31,customer,paid_search,1,289.89,2026-03-02,2026-03-02
HS_084461,f40e8c1ddb863f7a124ad57cbf27b838,karen.almeida717@example.com,Karen,Almeida,timoteo,MG,2025-08-20,customer,paid_search,1,62.38,2025-08-30,2025-08-30
HS_084462,ad7b16fb5d5f83db58c65bd87ea3d3cc,ana.lima292@example.com,Ana,Lima,mantenopolis,ES,2025-10-10,customer,paid_search,1,106.15,2025-10-28,2025-10-28
HS_084463,5e8daf8c56e7ea57b7b508ea39d345c6,joao.santos341@example.com,Joao,Santos,belo horizonte,MG,2025-12-22,customer,paid_social,1,136.91,2026-01-05,2026-01-05
HS_084464,1cd994ca2e6f8f9d71546e6d0698378d,vitor.pereira488@example.com,Vitor,Pereira,guarulhos,SP,2025-08-31,customer,organic_search,1,17.78,2025-09-25,2025-09-25
HS_084465,0af3c2351aa741ac5fb2a0415616dd7b,carla.nascimento618@example.com,Carla,Nascimento,ijui,RS,2025-11-03,customer,referral,1,108.59,2025-11-27,2025-11-27
HS_084466,a89fe4bf01e67497dd3b1aaa9a43f41d,lucas.oliveira130@example.com,Lucas,Oliveira,pouso alegre,MG,2024-12-21,customer,paid_search,1,113.5,2025-01-19,2025-01-19
HS_084467,30a2c320781a28b4ddbb689329fbaae9,vitor.lima187@example.com,Vitor,Lima,icatu,MA,2025-03-10,customer,organic_search,1,892.9,2025-03-16,2025-03-16
HS_084468,fbf6e1550e67ef398598dcba1e80694b,gabriela.costa499@example.com,Gabriela,Costa,teresopolis,RJ,2024-09-14,customer,direct,1,213.5,2024-10-12,2024-10-12
HS_084469,7704b4ee92be4fc9b92ec80163c45272,sergio.rodrigues446@example.com,Sergio,Rodrigues,rio de janeiro,RJ,2026-02-10,customer,direct,1,60.05,2026-03-05,2026-03-05
HS_084470,6409620ae98eb10466867c1b1e3db5da,joao.silva813@example.com,Joao,Silva,sao paulo,SP,2025-08-24,customer,paid_social,1,130.56,2025-09-04,2025-09-04
HS_084471,70cf7c1a2ee65622275286a438160730,carla.costa487@example.com,Carla,Costa,sao paulo,SP,2026-01-24,customer,paid_social,1,35.45,2026-02-03,2026-02-03
HS_084473,79b130c48d5e0478c313688ee007eb6f,elena.costa746@example.com,Elena,Costa,porto alegre,RS,2025-05-15,customer,referral,1,91.27,2025-05-26,2025-05-26
HS_084474,5fd93e3470930edbded2f0e1bc7cd3ed,karen.oliveira230@example.com,Karen,Oliveira,feira de santana,BA,2025-06-29,customer,direct,1,83.82,2025-07-23,2025-07-23
HS_084476,e5535f0b3bd13a577b26dab17ed44a0f,ana.costa450@example.com,Ana,Costa,cuiaba,MT,2025-11-06,customer,direct,1,107.8,2025-11-14,2025-11-14
HS_084477,84bda1bb7cd0c9902b41bf43e840ede9,lucas.rodrigues143@example.com,Lucas,Rodrigues,rio de janeiro,RJ,2025-05-06,customer,paid_social,1,87.64,2025-05-08,2025-05-08
HS_084478,543ee4dd7404e671b9f0077fed32cf11,henrique.pereira29@example.com,Henrique,Pereira,sao paulo,SP,2025-07-20,customer,email,1,47.68,2025-08-11,2025-08-11
HS_084479,2d6406ef6004f670d7d4fdf0d7ee1e32,maria.santos528@example.com,Maria,Santos,itapecerica da serra,SP,2025-06-07,customer,paid_social,1,71.63,2025-06-18,2025-06-18
HS_084480,e8198977f57313464a8c3fd122c40050,carla.rodrigues168@example.com,Carla,Rodrigues,nova iguacu,RJ,2025-08-13,customer,paid_social,1,275.16,2025-08-13,2025-08-13
HS_084481,ccfc40714263ef353cf9704bcf4d84d3,sergio.lima79@example.com,Sergio,Lima,aracaju,SE,2025-10-20,customer,direct,1,227.84,2025-11-07,2025-11-07
HS_084482,2cb52bbf1547836a703f6c6152a1a072,henrique.lima713@example.com,Henrique,Lima,santa cruz do capibaribe,PE,2025-08-02,customer,referral,1,143.06,2025-08-20,2025-08-20
HS_084483,0fa5c2e0bbef2c74251ed448e9ca5b82,lucas.souza374@example.com,Lucas,Souza,volta redonda,RJ,2024-10-15,customer,organic_search,1,115.9,2024-10-22,2024-10-22
HS_084484,8760e3acfc7dab42c42bacbb7cbb4f49,bruno.santos335@example.com,Bruno,Santos,guarulhos,SP,2026-01-10,customer,direct,1,40.37,2026-01-21,2026-01-21
HS_084485,d6ac8e0257ab26dd2a04abd505137d73,bruno.costa17@example.com,Bruno,Costa,bauru,SP,2024-10-22,customer,organic_search,1,466.12,2024-11-01,2024-11-01
HS_084486,40acd47f4b76c72308a885e4357983a4,raquel.costa117@example.com,Raquel,Costa,campos dos goytacazes,RJ,2025-07-02,customer,paid_social,1,172.1,2025-07-16,2025-07-16
HS_084487,e35aa88a073eeb1cb59d10fd78103dca,henrique.lima109@example.com,Henrique,Lima,ortigueira,PR,2025-01-17,customer,paid_social,1,156.64,2025-02-02,2025-02-02
HS_084488,091e26f4008ccc121b616e1547929f6e,raquel.almeida390@example.com,Raquel,Almeida,lorena,SP,2025-01-17,customer,organic_search,1,40.85,2025-01-26,2025-01-26
HS_084489,837660857be979dae54fd10cfae1f6bd,lucas.lima886@example.com,Lucas,Lima,sao paulo,SP,2025-10-11,customer,direct,1,163.41,2025-11-02,2025-11-02
HS_084490,b11b7871c2b8be2d11fab954f58542f2,pedro.nascimento30@example.com,Pedro,Nascimento,sorocaba,SP,2025-10-29,customer,direct,1,62.69,2025-11-23,2025-11-23
HS_084491,681ee02113c8b572d0318265d7e8f92b,vitor.lima989@example.com,Vitor,Lima,duque de caxias,RJ,2025-05-09,customer,organic_search,1,66.67,2025-06-08,2025-06-08
HS_084492,9742cc7599fb25ee8555efc615ff013d,henrique.souza334@example.com,Henrique,Souza,paulinia,SP,2025-08-07,customer,referral,1,592.16,2025-08-23,2025-08-23
HS_084493,f2ef9f7e3100f08c0702245cb35ea89f,elena.oliveira860@example.com,Elena,Oliveira,tubarao,SC,2025-07-04,customer,paid_social,1,295.72,2025-07-27,2025-07-27
HS_084494,72a4f3be6a2d2a278670600064a0e403,fabio.lima822@example.com,Fabio,Lima,caucaia,CE,2026-01-28,customer,paid_search,1,120.87,2026-02-15,2026-02-15
HS_084495,2d41142e093ad573a73f96ae4e0f8ead,fabio.rodrigues31@example.com,Fabio,Rodrigues,belo horizonte,MG,2024-10-23,customer,paid_social,1,119.99,2024-11-11,2024-11-11
HS_084496,bb0453116202e8b3373137a1b01490ed,tatiana.souza926@example.com,Tatiana,Souza,teresina,PI,2025-09-10,customer,paid_search,1,68.84,2025-09-21,2025-09-21
HS_084497,33a189c27c13eb6f9609976cf628bd9a,elena.rodrigues415@example.com,Elena,Rodrigues,mogi-guacu,SP,2025-10-11,customer,paid_search,1,148.51,2025-11-06,2025-11-06
HS_084498,9f6ae53157e537b0e34d5cf6ec4ea8c9,daniel.pereira934@example.com,Daniel,Pereira,sao paulo,SP,2025-01-19,customer,paid_search,1,84.51,2025-02-17,2025-02-17
HS_084499,57416c053ec045b321ee37314c341c23,pedro.costa229@example.com,Pedro,Costa,juiz de fora,MG,2025-04-20,customer,paid_social,1,39.09,2025-05-04,2025-05-04
HS_084500,fbad365e8064c09c9d468f1242a692c9,bruno.almeida40@example.com,Bruno,Almeida,valinhos,SP,2025-11-18,customer,direct,1,93.32,2025-11-30,2025-11-30
HS_084501,e109eb44e8d75d524b377284028f237a,raquel.costa524@example.com,Raquel,Costa,medina,MG,2024-11-08,customer,paid_social,1,82.48,2024-11-29,2024-11-29
HS_084502,ec6eccd92214a39545cd04d516a01ffe,daniel.nascimento978@example.com,Daniel,Nascimento,americana,SP,2025-07-09,customer,organic_search,1,560.24,2025-08-04,2025-08-04
HS_084503,3ea5fadd5aea159c17d6f559f2047e4d,nelson.lima722@example.com,Nelson,Lima,votuporanga,SP,2025-11-24,customer,paid_search,1,39.19,2025-12-04,2025-12-04
HS_084504,b1a17b1877beaabde6421f631c95a734,bruno.pereira150@example.com,Bruno,Pereira,curitiba,PR,2024-04-08,customer,paid_social,1,66.68,2024-04-18,2024-04-18
HS_084505,f3f6d4c76a356d9c1148cef76a614f29,vitor.almeida363@example.com,Vitor,Almeida,suzano,SP,2025-12-10,customer,referral,1,213.73,2025-12-18,2025-12-18
HS_084506,934bc5960242b4b13910b02da54a6499,elena.souza180@example.com,Elena,Souza,santa luzia,MG,2024-09-08,customer,direct,1,184.32,2024-09-14,2024-09-14
HS_084507,707ff98a0d7bf893aba17c5b961bcaef,tatiana.lima508@example.com,Tatiana,Lima,sao jose dos campos,SP,2025-09-03,customer,paid_search,1,47.0,2025-09-03,2025-09-03
HS_084508,df0cbe9046810c2bd196fc64954ddbfa,gabriela.santos208@example.com,Gabriela,Santos,taubate,SP,2025-10-16,customer,organic_search,1,164.4,2025-10-29,2025-10-29
HS_084509,d02173bdc9335798105b2fb20b194c5b,tatiana.oliveira909@example.com,Tatiana,Oliveira,rio de janeiro,RJ,2024-11-06,customer,organic_search,1,145.57,2024-11-11,2024-11-11
HS_084510,d1811afad85c3fa7a06349feaf60e024,nelson.almeida166@example.com,Nelson,Almeida,alegrete,RS,2025-08-18,customer,organic_search,1,90.19,2025-09-13,2025-09-13
HS_084511,a4a7df24945d583cabcba0fb5024a76d,karen.rodrigues792@example.com,Karen,Rodrigues,casa branca,SP,2025-06-03,customer,paid_social,1,115.32,2025-06-19,2025-06-19
HS_084512,9b37e41b040b4a4192a919c0b73145cc,pedro.nascimento326@example.com,Pedro,Nascimento,belo horizonte,MG,2025-07-20,customer,paid_social,1,50.7,2025-08-15,2025-08-15
HS_084513,019d47513bb1164cc83fc2d6d7123ef8,nelson.souza639@example.com,Nelson,Souza,pojuca,BA,2024-08-17,customer,email,1,208.16,2024-08-25,2024-08-25
HS_084514,b2d2b4204f7fc4b4aeca38e3cd680a7e,henrique.santos933@example.com,Henrique,Santos,campinas,SP,2024-10-23,customer,paid_search,1,15.86,2024-10-25,2024-10-25
HS_084515,46abf00c97df5cc24545eef3ffbe0463,maria.santos602@example.com,Maria,Santos,santo andre,SP,2025-12-04,customer,email,1,151.46,2025-12-16,2025-12-16
HS_084516,5d8f5f50fd2c7fbe8b335d945105a37f,nelson.rodrigues480@example.com,Nelson,Rodrigues,sao paulo,SP,2025-09-23,customer,organic_search,1,188.97,2025-10-22,2025-10-22
HS_084517,c756e1910755edd88c00ac3f46baba4b,sergio.rodrigues295@example.com,Sergio,Rodrigues,belo horizonte,MG,2024-09-29,customer,email,1,66.98,2024-10-19,2024-10-19
HS_084518,dea170647f2f74b0a96126e3393a2076,elena.souza431@example.com,Elena,Souza,praia grande,SP,2025-11-16,customer,paid_social,1,204.12,2025-11-28,2025-11-28
HS_084519,d26b6452fd092c3b0537d106950dba73,olivia.nascimento546@example.com,Olivia,Nascimento,cachoeiro de itapemirim,ES,2025-10-20,customer,paid_search,1,68.22,2025-11-16,2025-11-16
HS_084520,85c783172258a31a5f689352bc9b637c,fabio.pereira706@example.com,Fabio,Pereira,praia grande,SP,2025-07-17,customer,referral,1,86.61,2025-08-09,2025-08-09
HS_084521,398a99f30254a5ed9fc4582d31adf14a,olivia.lima254@example.com,Olivia,Lima,sao paulo,SP,2025-11-07,customer,organic_search,1,314.53,2025-11-19,2025-11-19
HS_084522,b239b3d65726c187cdd7c52c94254db0,raquel.santos915@example.com,Raquel,Santos,sao paulo,SP,2024-09-18,customer,direct,1,133.95,2024-10-10,2024-10-10
HS_084523,7c2df18dfe4e53d39317a9050caa4c60,tatiana.nascimento599@example.com,Tatiana,Nascimento,lauro de freitas,BA,2025-05-31,customer,organic_search,1,209.98,2025-06-07,2025-06-07
HS_084524,60bbf85d0e2d76455a8c9cb40f289038,gabriela.santos595@example.com,Gabriela,Santos,itapecerica da serra,SP,2025-12-19,customer,paid_search,1,42.86,2026-01-03,2026-01-03
HS_084525,61e68a3f101b25112cba6e04dd645869,henrique.oliveira573@example.com,Henrique,Oliveira,queimados,RJ,2025-05-17,customer,direct,1,139.28,2025-06-12,2025-06-12
HS_084526,42c5c592246da756a57bee44955b09e3,lucas.nascimento898@example.com,Lucas,Nascimento,santa branca,SP,2026-02-07,customer,paid_search,1,103.26,2026-02-09,2026-02-09
HS_084527,d144a54689821ddb869b47752b536cef,pedro.souza168@example.com,Pedro,Souza,sao pedro da aldeia,RJ,2024-10-15,customer,organic_search,1,63.51,2024-10-30,2024-10-30
HS_084528,ca849609e38c316bb257e34449c1446b,daniel.oliveira396@example.com,Daniel,Oliveira,senhora de oliveira,MG,2025-04-24,customer,direct,1,24.38,2025-05-24,2025-05-24
HS_084529,9023e8162d65f68b487a7286bf56cf47,carla.pereira203@example.com,Carla,Pereira,vila velha,ES,2025-10-22,customer,direct,1,45.22,2025-11-13,2025-11-13
HS_084530,a5784dce0bb434ba849e0c85d2c52899,olivia.lima629@example.com,Olivia,Lima,salinas,MG,2026-01-25,customer,direct,1,553.53,2026-02-12,2026-02-12
HS_084531,a4c52e5db22de71bff4d45444508f3f5,fabio.santos219@example.com,Fabio,Santos,guaruja,SP,2025-05-14,customer,paid_social,1,61.75,2025-06-05,2025-06-05
HS_084532,a7f37264cfcaa68e4e8d181d09e952a0,isabela.pereira928@example.com,Isabela,Pereira,martins,RN,2024-09-04,customer,paid_search,1,169.39,2024-09-25,2024-09-25
HS_084534,2c4bbbe47bd5d84a41d4df21c9a65b8b,pedro.lima939@example.com,Pedro,Lima,belo horizonte,MG,2024-09-04,customer,referral,1,49.51,2024-10-03,2024-10-03
HS_084535,7a6ab2a056296225a0f2fb3c16bfeb77,sergio.silva893@example.com,Sergio,Silva,pelotas,RS,2025-09-12,customer,organic_search,1,106.15,2025-09-27,2025-09-27
HS_084536,b1e12d161a96fad9fd17d98cb73e619e,sergio.lima826@example.com,Sergio,Lima,petropolis,RJ,2025-05-25,customer,paid_search,1,217.8,2025-06-12,2025-06-12
HS_084537,3da4b5990fbe91360d7ce38858cf7061,carla.souza38@example.com,Carla,Souza,caete,MG,2025-09-28,customer,direct,1,171.0,2025-10-15,2025-10-15
HS_084538,b3a8c7acdafc51ba3cb61c2af50745a7,daniel.oliveira40@example.com,Daniel,Oliveira,arataca,BA,2026-01-31,customer,paid_search,1,865.78,2026-02-10,2026-02-10
HS_084539,263ac85349522ae0bdfb00a093fdecc3,raquel.silva666@example.com,Raquel,Silva,brasilia,DF,2025-09-01,customer,paid_social,1,55.13,2025-09-22,2025-09-22
HS_084540,a6d8302831afb228546eccf6cb3b3b48,karen.almeida399@example.com,Karen,Almeida,dom pedrito,RS,2025-02-06,customer,direct,1,100.34,2025-02-12,2025-02-12
HS_084541,54de682f0fdd9e588983277f98bdd15d,carla.nascimento889@example.com,Carla,Nascimento,sao paulo,SP,2024-12-17,customer,organic_search,1,152.99,2025-01-04,2025-01-04
HS_084542,2f2eb7c27c3524e70a2635708d780dd6,isabela.almeida150@example.com,Isabela,Almeida,campinas,SP,2025-07-09,customer,paid_social,1,517.24,2025-07-17,2025-07-17
HS_084543,35c89684a9ced0dc8bd6c917e8b8e89c,lucas.rodrigues309@example.com,Lucas,Rodrigues,nossa senhora do socorro,SE,2024-10-28,customer,paid_social,1,146.32,2024-11-04,2024-11-04
HS_084544,58d28f6749df928db4d0b9c12aa0d331,henrique.nascimento29@example.com,Henrique,Nascimento,limeira,SP,2025-05-19,customer,email,1,62.41,2025-06-11,2025-06-11
HS_084545,a82ffc2cd611677eb7c46a66b59e3c53,pedro.pereira591@example.com,Pedro,Pereira,reserva do cabacal,MT,2025-01-12,customer,referral,1,63.82,2025-01-21,2025-01-21
HS_084546,9bf9806e37dc6496c18caf1c2fd70443,maria.nascimento57@example.com,Maria,Nascimento,rio de janeiro,RJ,2025-09-14,customer,paid_search,1,216.29,2025-09-24,2025-09-24
HS_084547,aa3d117e569361959283b1e267bb785d,bruno.oliveira809@example.com,Bruno,Oliveira,sao paulo,SP,2025-08-29,customer,email,1,228.65,2025-09-15,2025-09-15
HS_084548,5870c4e1e8e03302e250f15c8b824305,elena.souza387@example.com,Elena,Souza,sao luis,MA,2025-09-10,customer,paid_social,1,67.85,2025-09-26,2025-09-26
HS_084549,84394f56850c9f22ebf0013c1476cfb0,pedro.costa691@example.com,Pedro,Costa,jacarei,SP,2025-04-17,customer,organic_search,1,98.22,2025-04-17,2025-04-17
HS_084550,8af0205005b85f10c4d7b9d988601a16,fabio.oliveira434@example.com,Fabio,Oliveira,rio de janeiro,RJ,2025-07-19,customer,direct,1,128.8,2025-08-16,2025-08-16
HS_084552,7df52bd3d822e203bd75224ed8d69e0c,ana.santos281@example.com,Ana,Santos,sao leopoldo,RS,2025-06-01,customer,direct,1,170.72,2025-06-08,2025-06-08
HS_084553,7099836ff94764855caab95af3b9e92c,fabio.pereira697@example.com,Fabio,Pereira,caputira,MG,2025-06-20,customer,organic_search,1,270.22,2025-06-20,2025-06-20
HS_084554,020ac38b920d61317bc3e7e2d1e3602b,gabriela.oliveira661@example.com,Gabriela,Oliveira,macae,RJ,2025-03-11,customer,paid_social,1,85.94,2025-03-25,2025-03-25
